order_id,customer_id,employee_id,order_date,order_status,shipping_method,shipping_address,shipping_cost
6509,7036,457,2023-07-27,Cancelled,Standard,"9818 Willow Way, San Jose, CA",0.82
6510,1518,153,2022-10-26,Shipped,Overnight,"6947 Willow Way, Philadelphia, PA",2.15
6511,2903,199,2023-11-18,Pending,Overnight,"995 Oak Ave, New York, NY",2.29
6512,3416,158,2022-09-06,Delivered,Overnight,"6609 Willow Way, Columbus, OH",7.68
6513,5790,120,2022-11-30,Shipped,Overnight,"7668 Elm St, Chicago, IL",4.51
6514,1979,159,2024-01-12,Cancelled,Standard,"9382 Main St, Chicago, IL",5.62
6515,5652,411,2022-10-14,Pending,Express,"1923 Maple Dr, Washington, DC",13.57
6516,653,89,2025-07-28,Cancelled,Standard,"5256 Pine Rd, San Francisco, CA",1.48
6517,5742,232,2022-03-15,Delivered,Standard,"8039 Pine Rd, San Jose, CA",15.89
6518,4025,186,2022-11-03,Delivered,Express,"5944 Birch Blvd, Chicago, IL",16.48
6519,4294,118,2024-06-21,Pending,Standard,"3296 Willow Way, Denver, CO",12.94
6520,7323,230,2023-08-18,Delivered,Standard,"7495 Pine Rd, Austin, TX",15.09
6521,7900,378,2025-10-03,Cancelled,Overnight,"6315 Birch Blvd, San Antonio, TX",4.83
6522,6484,224,2023-12-11,Cancelled,Overnight,"7085 Maple Dr, Austin, TX",5.3
6523,3868,325,2025-05-26,Pending,Overnight,"2603 Elm St, New York, NY",0.24
6524,1616,39,2022-11-26,Cancelled,Standard,"4862 Cedar Ln, Houston, TX",16.59
6525,7787,460,2022-06-12,Pending,Overnight,"2743 Birch Blvd, Washington, DC",13.71
6526,5783,50,2023-09-07,Cancelled,Overnight,"8820 Cedar Ln, San Diego, CA",14.2
6527,3288,249,2023-02-28,Pending,Standard,"1041 Maple Dr, Los Angeles, CA",12.0
6528,880,497,2025-11-16,Shipped,Overnight,"714 Cedar Ln, Indianapolis, IN",7.43
6529,7368,254,2022-05-28,Delivered,Standard,"3558 Maple Dr, Los Angeles, CA",14.57
6530,4301,477,2025-06-02,Pending,Standard,"5838 Oak Ave, Charlotte, NC",4.93
6531,4574,160,2024-09-28,Pending,Express,"5013 Elm St, Dallas, TX",19.38
6532,3082,221,2025-08-07,Pending,Standard,"1189 Maple Dr, Charlotte, NC",5.31
6533,5710,162,2023-12-10,Cancelled,Standard,"293 Pine Rd, Philadelphia, PA",6.16
6534,3369,306,2022-10-26,Cancelled,Standard,"6521 Elm St, Los Angeles, CA",6.14
6535,4764,149,2025-06-26,Cancelled,Standard,"4406 Birch Blvd, Charlotte, NC",2.04
6536,1940,139,2025-06-11,Pending,Standard,"3643 Birch Blvd, Phoenix, AZ",12.23
6537,7639,59,2024-12-06,Delivered,Standard,"161 Elm St, Denver, CO",3.91
6538,6397,202,2022-05-08,Cancelled,Standard,"891 Oak Ave, Seattle, WA",9.34
6539,6689,279,2023-06-19,Delivered,Standard,"6942 Main St, Dallas, TX",19.77
6540,2833,198,2022-05-01,Delivered,Overnight,"7031 Oak Ave, Jacksonville, FL",0.01
6541,2809,475,2024-09-23,Delivered,Standard,"3411 Oak Ave, Houston, TX",16.19
6542,1496,228,2023-12-14,Shipped,Express,"9949 Cedar Ln, San Jose, CA",8.65
6543,6079,376,2022-01-28,Pending,Express,"2191 Pine Rd, Seattle, WA",15.6
6544,3926,105,2022-04-08,Cancelled,Standard,"6920 Pine Rd, Charlotte, NC",5.97
6545,5470,139,2024-04-23,Shipped,Standard,"768 Pine Rd, Fort Worth, TX",7.56
6546,4128,53,2023-01-17,Delivered,Express,"6531 Oak Ave, Chicago, IL",11.01
6547,5738,366,2025-09-10,Cancelled,Overnight,"5063 Oak Ave, Indianapolis, IN",3.61
6548,710,414,2022-11-24,Shipped,Overnight,"9149 Maple Dr, New York, NY",2.98
6549,1153,32,2025-06-21,Shipped,Express,"781 Birch Blvd, Washington, DC",8.7
6550,7577,363,2024-10-31,Cancelled,Overnight,"7748 Elm St, Washington, DC",4.28
6551,1060,47,2023-08-21,Delivered,Express,"6064 Maple Dr, Denver, CO",17.58
6552,1730,482,2024-09-13,Shipped,Express,"708 Willow Way, Seattle, WA",18.92
6553,7210,219,2022-04-18,Pending,Standard,"4942 Pine Rd, San Francisco, CA",9.64
6554,2625,295,2025-03-24,Delivered,Express,"3693 Oak Ave, Chicago, IL",10.29
6555,147,291,2023-01-28,Pending,Overnight,"6057 Birch Blvd, Philadelphia, PA",16.13
6556,5393,212,2023-01-27,Delivered,Standard,"715 Oak Ave, San Francisco, CA",10.58
6557,7023,368,2024-02-06,Shipped,Express,"6869 Maple Dr, Jacksonville, FL",9.28
6558,5827,457,2022-10-26,Pending,Overnight,"651 Oak Ave, Dallas, TX",19.79
6559,3542,280,2025-07-07,Delivered,Overnight,"2700 Cedar Ln, San Diego, CA",19.56
6560,1697,153,2022-05-16,Shipped,Overnight,"4151 Birch Blvd, Columbus, OH",16.9
6561,618,91,2024-07-10,Delivered,Standard,"1673 Pine Rd, Los Angeles, CA",5.18
6562,6898,311,2024-08-03,Delivered,Overnight,"5070 Maple Dr, Denver, CO",18.47
6563,5931,243,2023-09-17,Delivered,Overnight,"5791 Elm St, Charlotte, NC",13.75
6564,2534,262,2024-02-09,Delivered,Express,"9603 Oak Ave, Austin, TX",18.89
6565,5354,384,2025-10-16,Delivered,Express,"2233 Birch Blvd, New York, NY",18.76
6566,6802,23,2025-01-04,Pending,Overnight,"243 Willow Way, Fort Worth, TX",3.45
6567,2183,112,2025-08-08,Shipped,Standard,"9874 Willow Way, New York, NY",12.72
6568,2714,159,2022-04-24,Delivered,Overnight,"907 Elm St, Los Angeles, CA",17.2
6569,5164,147,2025-01-11,Delivered,Overnight,"6012 Pine Rd, San Francisco, CA",3.77
6570,4504,311,2022-11-06,Cancelled,Express,"2747 Willow Way, Houston, TX",17.71
6571,2688,9,2022-08-05,Shipped,Standard,"5974 Cedar Ln, Denver, CO",14.18
6572,1347,471,2023-11-14,Delivered,Overnight,"3833 Elm St, San Diego, CA",9.94
6573,4399,404,2023-02-14,Delivered,Standard,"8531 Willow Way, San Diego, CA",6.87
6574,39,175,2023-11-06,Delivered,Overnight,"1027 Maple Dr, Fort Worth, TX",4.75
6575,6602,88,2025-07-23,Delivered,Standard,"9239 Oak Ave, Fort Worth, TX",15.09
6576,5544,423,2022-07-05,Cancelled,Overnight,"1314 Main St, San Antonio, TX",12.47
6577,2920,48,2024-05-15,Cancelled,Express,"4467 Pine Rd, San Diego, CA",13.91
6578,7256,460,2023-06-08,Pending,Overnight,"9742 Birch Blvd, Houston, TX",2.74
6579,4785,235,2023-10-22,Pending,Standard,"3406 Cedar Ln, Seattle, WA",10.34
6580,2223,298,2023-09-09,Cancelled,Standard,"347 Elm St, Austin, TX",12.75
6581,763,431,2023-10-10,Pending,Standard,"6670 Birch Blvd, Chicago, IL",4.33
6582,6617,82,2025-06-22,Delivered,Standard,"9944 Birch Blvd, San Francisco, CA",1.61
6583,5507,57,2023-09-14,Cancelled,Standard,"5371 Elm St, Seattle, WA",8.08
6584,1995,415,2025-06-18,Delivered,Standard,"2248 Pine Rd, Houston, TX",0.43
6585,485,474,2024-02-28,Shipped,Standard,"8971 Pine Rd, San Antonio, TX",9.04
6586,4696,246,2025-03-16,Delivered,Overnight,"6153 Pine Rd, San Diego, CA",3.2
6587,5296,267,2023-03-21,Shipped,Overnight,"5344 Elm St, San Jose, CA",19.32
6588,5482,397,2023-11-03,Cancelled,Overnight,"8592 Main St, Indianapolis, IN",1.83
6589,2274,195,2023-05-26,Shipped,Standard,"4233 Birch Blvd, Dallas, TX",10.41
6590,438,224,2022-06-09,Delivered,Express,"4064 Birch Blvd, Washington, DC",19.84
6591,3833,69,2025-06-02,Delivered,Standard,"7482 Main St, Los Angeles, CA",3.38
6592,1070,452,2024-11-16,Delivered,Overnight,"2937 Birch Blvd, Los Angeles, CA",4.02
6593,3908,426,2025-09-12,Pending,Standard,"3245 Cedar Ln, Houston, TX",3.23
6594,1270,355,2025-05-27,Cancelled,Express,"2409 Willow Way, Jacksonville, FL",7.46
6595,7479,497,2022-08-30,Pending,Overnight,"7147 Birch Blvd, Jacksonville, FL",2.38
6596,5271,43,2025-06-15,Shipped,Standard,"4764 Birch Blvd, San Francisco, CA",1.18
6597,2219,78,2025-09-18,Delivered,Express,"6678 Birch Blvd, Washington, DC",13.65
6598,3484,498,2023-07-11,Pending,Standard,"2069 Main St, Philadelphia, PA",0.68
6599,7843,157,2024-05-17,Shipped,Overnight,"6807 Main St, Phoenix, AZ",4.47
6600,7551,144,2022-04-18,Cancelled,Express,"9604 Maple Dr, Seattle, WA",12.28
6601,7980,42,2024-10-28,Delivered,Overnight,"5415 Birch Blvd, San Jose, CA",14.93
6602,4316,401,2023-10-23,Shipped,Express,"6822 Willow Way, Houston, TX",12.18
6603,5058,86,2023-03-23,Shipped,Express,"4330 Maple Dr, San Jose, CA",4.81
6604,499,398,2023-02-04,Cancelled,Overnight,"3544 Birch Blvd, San Jose, CA",14.27
6605,6368,352,2022-09-04,Delivered,Standard,"8998 Cedar Ln, San Diego, CA",5.03
6606,7536,134,2025-02-07,Shipped,Overnight,"3662 Cedar Ln, Fort Worth, TX",5.46
6607,1787,163,2025-07-01,Shipped,Standard,"2102 Birch Blvd, Chicago, IL",4.55
6608,5000,22,2023-03-03,Shipped,Overnight,"9276 Oak Ave, Denver, CO",6.74
6609,80,122,2022-01-29,Shipped,Overnight,"2310 Pine Rd, Dallas, TX",2.87
6610,5663,434,2024-06-06,Shipped,Standard,"6229 Birch Blvd, Chicago, IL",13.82
6611,6255,301,2025-03-18,Cancelled,Express,"8508 Pine Rd, Chicago, IL",5.45
6612,5040,328,2022-12-26,Cancelled,Overnight,"1041 Cedar Ln, New York, NY",8.22
6613,1724,56,2023-04-23,Cancelled,Express,"6934 Pine Rd, San Francisco, CA",16.3
6614,6366,36,2024-04-06,Pending,Standard,"2703 Cedar Ln, Indianapolis, IN",0.96
6615,6405,94,2023-01-24,Cancelled,Overnight,"253 Cedar Ln, Fort Worth, TX",16.01
6616,5205,485,2025-02-04,Delivered,Express,"2094 Main St, Indianapolis, IN",10.22
6617,2915,282,2022-09-07,Pending,Express,"6207 Willow Way, Dallas, TX",3.13
6618,5261,401,2023-03-15,Pending,Express,"9648 Oak Ave, Los Angeles, CA",9.28
6619,2316,480,2023-02-21,Cancelled,Express,"8458 Elm St, San Francisco, CA",15.22
6620,6016,156,2022-07-01,Cancelled,Overnight,"6463 Cedar Ln, Houston, TX",7.42
6621,2733,207,2025-08-30,Cancelled,Express,"963 Pine Rd, Phoenix, AZ",5.51
6622,4244,442,2022-04-22,Cancelled,Standard,"9203 Willow Way, Dallas, TX",2.68
6623,5544,493,2023-02-03,Delivered,Overnight,"1314 Main St, San Antonio, TX",13.58
6624,475,411,2022-09-09,Cancelled,Overnight,"3140 Pine Rd, Philadelphia, PA",4.22
6625,3062,317,2024-01-28,Shipped,Standard,"6879 Pine Rd, San Jose, CA",8.65
6626,5249,104,2024-02-03,Cancelled,Overnight,"6423 Cedar Ln, Chicago, IL",0.96
6627,1053,275,2024-11-20,Delivered,Standard,"4282 Cedar Ln, San Jose, CA",18.47
6628,4569,483,2022-02-25,Cancelled,Express,"7200 Birch Blvd, Washington, DC",2.05
6629,6625,428,2022-10-07,Cancelled,Standard,"2094 Oak Ave, San Jose, CA",10.1
6630,1796,391,2023-12-29,Shipped,Standard,"5420 Oak Ave, San Antonio, TX",14.91
6631,7371,448,2023-07-22,Cancelled,Standard,"2842 Birch Blvd, Philadelphia, PA",8.74
6632,866,266,2022-01-27,Cancelled,Overnight,"6499 Maple Dr, Indianapolis, IN",7.07
6633,7710,231,2024-04-26,Pending,Standard,"8713 Pine Rd, Seattle, WA",7.85
6634,5664,363,2023-03-19,Shipped,Standard,"1366 Pine Rd, Indianapolis, IN",4.54
6635,5416,84,2023-02-01,Delivered,Overnight,"3309 Cedar Ln, Dallas, TX",15.62
6636,6026,98,2024-07-10,Delivered,Standard,"611 Pine Rd, Fort Worth, TX",17.97
6637,2729,443,2022-10-26,Delivered,Standard,"6423 Maple Dr, Columbus, OH",12.2
6638,2871,158,2025-11-26,Cancelled,Standard,"3694 Willow Way, Washington, DC",5.48
6639,3056,195,2023-10-11,Pending,Overnight,"9189 Pine Rd, New York, NY",8.13
6640,3927,215,2022-10-08,Pending,Standard,"236 Cedar Ln, San Jose, CA",7.37
6641,2331,2,2022-10-12,Cancelled,Express,"1889 Maple Dr, Indianapolis, IN",18.65
6642,2325,88,2024-05-23,Delivered,Express,"8566 Elm St, Seattle, WA",19.91
6643,763,381,2022-11-24,Delivered,Express,"6670 Birch Blvd, Chicago, IL",9.4
6644,2262,435,2023-09-27,Cancelled,Express,"5882 Willow Way, Los Angeles, CA",18.77
6645,2991,10,2022-01-29,Pending,Standard,"7663 Birch Blvd, San Antonio, TX",18.87
6646,2026,77,2025-03-07,Pending,Standard,"5630 Maple Dr, New York, NY",2.64
6647,122,429,2024-07-31,Pending,Standard,"5799 Birch Blvd, New York, NY",10.45
6648,7456,151,2025-02-23,Shipped,Standard,"2103 Main St, Los Angeles, CA",2.85
6649,4138,212,2025-01-07,Delivered,Standard,"812 Elm St, Charlotte, NC",19.28
6650,7751,62,2024-01-14,Cancelled,Overnight,"378 Oak Ave, San Jose, CA",10.29
6651,7392,201,2023-10-21,Cancelled,Standard,"1302 Elm St, Phoenix, AZ",1.64
6652,2435,500,2022-09-05,Pending,Express,"9149 Elm St, Phoenix, AZ",10.85
6653,314,249,2022-03-09,Cancelled,Express,"9289 Cedar Ln, San Antonio, TX",14.46
6654,5725,425,2025-02-27,Delivered,Overnight,"8974 Willow Way, Jacksonville, FL",3.16
6655,6681,346,2022-07-23,Shipped,Overnight,"3771 Pine Rd, Dallas, TX",4.53
6656,4696,300,2024-09-27,Delivered,Standard,"6153 Pine Rd, San Diego, CA",14.9
6657,2052,251,2024-01-15,Shipped,Express,"1455 Birch Blvd, New York, NY",1.8
6658,3730,283,2024-04-14,Pending,Express,"3689 Maple Dr, Seattle, WA",5.83
6659,1067,437,2023-03-21,Delivered,Overnight,"9261 Oak Ave, Austin, TX",15.73
6660,6367,445,2025-06-08,Delivered,Standard,"6809 Pine Rd, Washington, DC",8.51
6661,3122,188,2024-02-09,Delivered,Standard,"262 Birch Blvd, Indianapolis, IN",7.85
6662,6023,95,2022-10-09,Pending,Standard,"3766 Maple Dr, Charlotte, NC",3.62
6663,4749,459,2025-05-22,Pending,Overnight,"5292 Willow Way, Los Angeles, CA",7.31
6664,6486,259,2025-12-02,Pending,Standard,"3294 Pine Rd, Indianapolis, IN",3.72
6665,6129,249,2024-07-02,Delivered,Express,"9911 Main St, Indianapolis, IN",10.44
6666,389,60,2022-05-29,Pending,Overnight,"336 Oak Ave, Houston, TX",0.42
6667,2170,17,2024-11-09,Cancelled,Express,"2195 Main St, Washington, DC",19.42
6668,2821,122,2025-08-27,Shipped,Standard,"5614 Birch Blvd, New York, NY",0.54
6669,3124,9,2022-11-16,Shipped,Express,"4350 Cedar Ln, San Jose, CA",7.13
6670,1303,277,2023-01-29,Cancelled,Express,"8947 Oak Ave, Charlotte, NC",1.62
6671,4356,214,2024-10-17,Shipped,Standard,"8134 Oak Ave, San Diego, CA",3.82
6672,602,329,2024-02-22,Delivered,Express,"1102 Maple Dr, Columbus, OH",11.97
6673,104,316,2022-07-03,Delivered,Express,"824 Maple Dr, Columbus, OH",1.81
6674,5091,349,2024-04-22,Cancelled,Standard,"1659 Elm St, Houston, TX",9.26
6675,5545,126,2022-02-10,Delivered,Express,"2067 Maple Dr, Dallas, TX",18.9
6676,1816,323,2024-06-21,Delivered,Express,"7535 Oak Ave, Phoenix, AZ",0.15
6677,3154,31,2025-10-23,Delivered,Express,"5674 Elm St, New York, NY",10.53
6678,1280,46,2022-10-22,Pending,Express,"8388 Oak Ave, Jacksonville, FL",15.89
6679,119,430,2024-03-10,Shipped,Express,"8515 Oak Ave, Houston, TX",3.21
6680,2729,3,2022-12-31,Shipped,Overnight,"6423 Maple Dr, Columbus, OH",12.14
6681,6929,435,2022-03-31,Shipped,Standard,"2498 Elm St, Charlotte, NC",16.93
6682,3150,13,2023-10-21,Delivered,Express,"596 Birch Blvd, San Jose, CA",8.73
6683,2850,378,2025-10-13,Cancelled,Standard,"6253 Elm St, Denver, CO",3.67
6684,3854,85,2023-05-17,Cancelled,Overnight,"3086 Maple Dr, Charlotte, NC",1.82
6685,6196,60,2024-02-01,Shipped,Express,"2050 Pine Rd, Los Angeles, CA",16.39
6686,1126,180,2024-09-01,Delivered,Express,"8226 Birch Blvd, Jacksonville, FL",5.92
6687,3553,155,2023-01-25,Cancelled,Express,"5374 Main St, Seattle, WA",7.87
6688,5398,259,2022-09-21,Shipped,Express,"4635 Maple Dr, Indianapolis, IN",2.03
6689,6218,324,2023-06-15,Cancelled,Overnight,"8154 Willow Way, Houston, TX",4.81
6690,1903,413,2022-06-30,Cancelled,Standard,"7836 Cedar Ln, Jacksonville, FL",2.45
6691,1583,345,2022-06-27,Cancelled,Standard,"5837 Main St, Fort Worth, TX",2.81
6692,1083,4,2023-05-03,Delivered,Overnight,"5453 Elm St, San Francisco, CA",3.76
6693,5906,293,2024-01-30,Pending,Overnight,"6189 Pine Rd, Washington, DC",15.6
6694,3430,216,2022-08-02,Pending,Express,"5423 Cedar Ln, Indianapolis, IN",9.44
6695,2427,480,2022-01-06,Shipped,Express,"4198 Elm St, Washington, DC",19.21
6696,1248,100,2023-12-19,Cancelled,Standard,"3648 Maple Dr, San Francisco, CA",11.44
6697,6779,258,2022-12-20,Shipped,Standard,"416 Maple Dr, New York, NY",18.13
6698,6967,208,2022-12-15,Pending,Standard,"4098 Main St, Fort Worth, TX",9.0
6699,5942,349,2024-12-13,Shipped,Express,"7177 Main St, Charlotte, NC",7.29
6700,5939,98,2024-08-20,Shipped,Express,"9693 Pine Rd, San Diego, CA",12.58
6701,7836,286,2025-04-13,Cancelled,Standard,"2894 Birch Blvd, Fort Worth, TX",8.43
6702,3267,24,2023-05-18,Cancelled,Overnight,"6613 Pine Rd, San Francisco, CA",3.54
6703,4134,71,2024-02-06,Pending,Express,"3187 Elm St, Philadelphia, PA",16.91
6704,7640,481,2022-08-19,Shipped,Overnight,"834 Willow Way, New York, NY",18.28
6705,869,202,2025-06-06,Pending,Overnight,"7692 Birch Blvd, Los Angeles, CA",7.91
6706,2577,455,2023-06-13,Cancelled,Express,"7831 Birch Blvd, Indianapolis, IN",1.59
6707,7366,361,2023-05-23,Cancelled,Standard,"4415 Pine Rd, Indianapolis, IN",2.17
6708,4119,420,2023-12-20,Shipped,Express,"3005 Cedar Ln, Philadelphia, PA",10.99
6709,2185,11,2022-12-13,Pending,Express,"1888 Oak Ave, Los Angeles, CA",12.47
6710,7058,289,2025-11-21,Delivered,Standard,"425 Elm St, New York, NY",14.61
6711,532,297,2022-10-18,Cancelled,Standard,"4719 Birch Blvd, Seattle, WA",18.8
6712,7318,271,2023-03-07,Shipped,Overnight,"4603 Oak Ave, Chicago, IL",19.06
6713,7039,183,2025-05-23,Pending,Overnight,"4633 Pine Rd, Austin, TX",10.08
6714,4857,360,2024-09-05,Delivered,Standard,"1538 Birch Blvd, Jacksonville, FL",4.4
6715,533,162,2022-12-31,Cancelled,Standard,"832 Pine Rd, San Diego, CA",4.24
6716,402,100,2023-09-17,Cancelled,Overnight,"441 Elm St, Charlotte, NC",19.28
6717,2450,254,2023-09-04,Pending,Standard,"3413 Birch Blvd, Austin, TX",8.71
6718,1614,122,2024-07-16,Delivered,Express,"7189 Maple Dr, Jacksonville, FL",3.61
6719,6097,53,2022-05-20,Shipped,Standard,"1776 Willow Way, San Antonio, TX",5.89
6720,7237,11,2024-03-07,Pending,Overnight,"1591 Elm St, San Jose, CA",19.85
6721,1535,391,2022-05-31,Cancelled,Overnight,"3092 Cedar Ln, Fort Worth, TX",17.88
6722,7683,390,2023-12-25,Cancelled,Express,"8063 Main St, Washington, DC",6.81
6723,5,48,2023-09-17,Delivered,Express,"7165 Birch Blvd, New York, NY",1.64
6724,4023,46,2024-05-31,Cancelled,Standard,"5819 Pine Rd, Fort Worth, TX",12.96
6725,5224,442,2024-08-27,Cancelled,Express,"8747 Birch Blvd, Houston, TX",7.72
6726,834,269,2024-04-21,Pending,Overnight,"1514 Oak Ave, Seattle, WA",9.0
6727,7172,78,2023-02-03,Delivered,Express,"5310 Oak Ave, Philadelphia, PA",16.92
6728,1831,332,2023-05-10,Shipped,Overnight,"3592 Oak Ave, San Diego, CA",13.44
6729,7954,374,2025-11-04,Pending,Express,"1126 Pine Rd, Denver, CO",9.53
6730,5604,215,2022-02-17,Pending,Express,"5833 Pine Rd, San Francisco, CA",17.13
6731,3551,393,2024-12-29,Cancelled,Overnight,"4161 Oak Ave, Seattle, WA",13.93
6732,7690,25,2023-06-09,Pending,Standard,"4420 Maple Dr, Houston, TX",8.88
6733,5532,319,2025-09-15,Cancelled,Express,"732 Willow Way, San Diego, CA",5.3
6734,7284,198,2024-10-12,Pending,Standard,"8672 Birch Blvd, Chicago, IL",3.94
6735,7897,185,2022-07-12,Shipped,Express,"3863 Maple Dr, San Antonio, TX",1.21
6736,4273,424,2022-03-02,Pending,Standard,"2740 Birch Blvd, Charlotte, NC",0.13
6737,2358,204,2022-11-02,Shipped,Standard,"1017 Willow Way, Seattle, WA",6.01
6738,385,187,2025-08-08,Delivered,Express,"626 Pine Rd, Seattle, WA",9.58
6739,2806,182,2025-08-20,Pending,Standard,"9588 Elm St, San Jose, CA",15.74
6740,2493,369,2024-11-18,Cancelled,Express,"6062 Cedar Ln, San Antonio, TX",7.25
6741,914,167,2022-02-24,Delivered,Express,"4932 Birch Blvd, San Antonio, TX",8.52
6742,2857,7,2025-04-24,Shipped,Overnight,"5593 Maple Dr, San Jose, CA",7.67
6743,347,286,2023-05-17,Pending,Express,"894 Elm St, Austin, TX",11.91
6744,1863,30,2023-08-11,Cancelled,Express,"528 Birch Blvd, Jacksonville, FL",8.32
6745,7868,214,2024-08-19,Pending,Overnight,"3919 Willow Way, San Diego, CA",19.31
6746,7842,216,2022-03-21,Delivered,Standard,"7922 Birch Blvd, Washington, DC",12.4
6747,4830,126,2024-08-09,Pending,Overnight,"4772 Elm St, Indianapolis, IN",19.81
6748,7866,18,2024-06-28,Delivered,Overnight,"8453 Pine Rd, San Jose, CA",11.0
6749,4714,279,2024-03-12,Shipped,Standard,"5431 Maple Dr, Charlotte, NC",12.26
6750,5992,394,2022-07-27,Pending,Standard,"9824 Willow Way, Chicago, IL",15.1
6751,1499,207,2022-06-04,Pending,Express,"373 Willow Way, San Antonio, TX",5.43
6752,1749,454,2025-08-17,Pending,Express,"3497 Elm St, Seattle, WA",11.1
6753,3443,104,2023-03-16,Cancelled,Standard,"2160 Pine Rd, Charlotte, NC",6.0
6754,105,382,2025-07-11,Delivered,Standard,"7408 Willow Way, New York, NY",15.93
6755,7992,302,2022-01-31,Delivered,Express,"3380 Cedar Ln, San Jose, CA",16.82
6756,6735,37,2025-03-14,Cancelled,Overnight,"6218 Cedar Ln, Dallas, TX",4.44
6757,3138,499,2023-03-05,Shipped,Express,"1919 Willow Way, Phoenix, AZ",10.41
6758,6213,462,2024-03-09,Shipped,Express,"6589 Maple Dr, Columbus, OH",4.48
6759,3994,226,2023-08-22,Pending,Express,"6097 Main St, San Diego, CA",17.56
6760,6902,1,2024-02-02,Cancelled,Express,"720 Elm St, Houston, TX",0.84
6761,1074,259,2023-08-09,Delivered,Standard,"229 Cedar Ln, Seattle, WA",17.57
6762,488,336,2022-09-02,Delivered,Standard,"6639 Oak Ave, Fort Worth, TX",1.8
6763,3464,126,2022-01-08,Cancelled,Express,"126 Elm St, Charlotte, NC",0.73
6764,2289,459,2025-01-17,Shipped,Overnight,"2862 Birch Blvd, San Diego, CA",16.92
6765,883,253,2023-11-20,Delivered,Overnight,"8243 Willow Way, San Francisco, CA",11.4
6766,3577,241,2022-06-01,Shipped,Standard,"869 Pine Rd, New York, NY",11.66
6767,677,500,2024-01-18,Shipped,Express,"3254 Cedar Ln, Seattle, WA",12.3
6768,574,257,2025-03-26,Shipped,Standard,"1447 Cedar Ln, San Francisco, CA",8.28
6769,3968,434,2025-05-19,Cancelled,Overnight,"1545 Maple Dr, Phoenix, AZ",7.87
6770,2442,270,2023-03-30,Shipped,Express,"2470 Willow Way, Jacksonville, FL",15.8
6771,1590,295,2024-08-04,Pending,Standard,"451 Maple Dr, Fort Worth, TX",6.09
6772,3013,167,2024-04-04,Shipped,Standard,"3494 Birch Blvd, Fort Worth, TX",10.02
6773,2792,20,2024-05-09,Pending,Express,"1537 Oak Ave, San Jose, CA",17.61
6774,4212,284,2024-04-30,Delivered,Express,"3071 Elm St, San Francisco, CA",17.28
